time,anom
1964-06-01,1.0042994010457715
1964-07-01,0.9107283353868189
1964-08-01,0.6981885222059651
1964-09-01,0.4410087719812748
1964-10-01,0.2130589582870369
1964-11-01,0.015860375660176135
1964-12-01,-0.34719516542807344
1965-01-01,-0.8214537213539957
1965-02-01,-1.3990023032666759
1965-03-01,-1.9496452417747712
1965-04-01,-2.508892443717341
1965-05-01,-3.018094233869752
1965-06-01,-3.3708847360750873
1965-07-01,-3.5343910491473203
1965-08-01,-3.5097687653938237
1965-09-01,-3.3580537390140144
1965-10-01,-3.1119051819755534
1965-11-01,-2.7427158094524073
1965-12-01,-2.286977769446095
1966-01-01,-1.6583784925892004
1966-02-01,-1.0062151708790499
1966-03-01,-0.31382940405848697
1966-04-01,0.26791704250749976
1966-05-01,0.7666007033972946
1966-06-01,1.155434418024574
